record_id,docket_entry,attachment_number,filed_date_iso,filed_date_display,docket_description,document_label,document_type,file_name,public_access_status,page_count_exact,pacer_billable_pages_estimate,page_count_note,size_bytes,sha256,sha1,md5,pdf_encrypted,pdf_title,pdf_author,pdf_subject,pdf_creator,pdf_producer,pdf_creation_date,pdf_modified_date,best_available_pdf_url,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_display,pacer_price_usd,source_docket_url
0068,68,0,2025-01-29,"Jan 29, 2025","MOTION to Withdraw as Counsel Pursuant to Local Rule 102.1 by ERALDO AGUIAR, AMY CROSS, MAURICIO HERNANDEZ, PATRICIA YANETH CORNEJO ORAHETA. (Attachments: # 1 Text of Proposed Order)(ST. PHILLIP, PETER) (Entered: 01/29/2025)",Main Document,Withdraw,"0068. (01-29-2025) MOTION to Withdraw as Counsel Pursuant to Local Rule 102.1 by ERALDO AGUIAR, AMY CROSS, MAURICIO HER.pdf",PACER_LINK_AVAILABLE,2,,Exact local PDF page count.,141129,755a1af781ddc9a2c35b890335e2b516f9c103e869c8973c0b44b59f6383a01f,d05e2f9f62542706525d063479656e50ec94089c,f5b6a36ae4a490f8eb1a808950c1e8df,False,Microsoft Word - Notice of Motion - Withdrawal - FINAL.docx,Vogel,,PScript5.dll Version 5.2.2,"Acrobat Distiller 24.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250129155059-05'00',D:20250129160404-05'00',https://ecf.njd.uscourts.gov/doc1/119022158798?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022158798?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0068-001,68,1,2025-01-29,"Jan 29, 2025","MOTION to Withdraw as Counsel Pursuant to Local Rule 102.1 by ERALDO AGUIAR, AMY CROSS, MAURICIO HERNANDEZ, PATRICIA YANETH CORNEJO ORAHETA. (Attachments: # 1 Text of Proposed Order)(ST. PHILLIP, PETER) (Entered: 01/29/2025)",Attachment 1,Text of Proposed Order,"0068-001. (01-29-2025) (Text of Proposed Order)(ST. PHILLIP, PETER).pdf",PACER_LINK_AVAILABLE,2,2,Exact local PDF page count.,118189,1da54c00178062d056488f4ccb5958c9de2b3c00db2784c0ff6a99e7a3ff8a78,d3eab4b1a29412e99a001aea8b0332a1425b8307,95195add5a3a6672caf5a0096602092b,False,Microsoft Word - Proposed Order - Withdrawal - Final.docx,Vogel,,PScript5.dll Version 5.2.2,"Acrobat Distiller 24.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250129155029-05'00',D:20250129160410-05'00',https://ecf.njd.uscourts.gov/doc1/119022158799?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022158799?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0069,69,0,2025-01-31,"Jan 31, 2025","ORDER granting 68 Plaintiffs' Motion to Withdraw as Attorney as to Peter A. Barile III, Vincent Briganti, Peter D. St. Phillip, Jr., Nicole A. Veno, and Peter Demato. Signed by Magistrate Judge Leda D. Wettre on 1/31/2025. (dam) (Entered: 01/31/2025)",Main Document,Order on Motion to Withdraw,"0069. (01-31-2025) ORDER granting 68 Plaintiffs Motion to Withdraw as Attorney as to Peter A. Barile III, Vincent Brig.pdf",PACER_LINK_AVAILABLE,2,,Exact local PDF page count.,193403,cec4e3817faf515ff724c7076502d4a890ea00e067c571adb7c7b097430a6fdc,fa755b5b88e73b5db6d128c45b5316c928fce9e2,6d1c16b12f031ad396583741cf3a277f,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250131123853-05'00',https://ecf.njd.uscourts.gov/doc1/119022166322?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022166322?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0070,70,0,2025-02-03,"Feb 3, 2025","Letter from Liza M. Walsh to the Hon. Leda Dunn Wettre, U.S.M.J. re 66 Letter. (WALSH, LIZA) (Entered: 02/03/2025)",Main Document,Letter,"0070. (02-03-2025) Letter from Liza M. Walsh to the Hon. Leda Dunn Wettre, U.S.M.J. re 66 Letter.pdf",FREE_RECAP_PDF_AVAILABLE,5,5,Exact local PDF page count.,293291,6c39634a30d6d4ca06cd922c18f46080fad83927197d99360bff668a0b7b8d2f,3a2e0370df78172c4c455e7cf3367e39d34b3b08,d3be6362f247ee21a9bac26b5eb44c7d,False,,,,Aspose Pty Ltd.,"Aspose.PDF for .NET 24.2.0; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250203202025-05'00',D:20250203202701-05'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.70.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.70.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.70.0.pdf,https://www.courtlistener.com/docket/68869775/70/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022174896?caseid=550383,$0.50,0.50,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0071,71,0,2025-02-07,"Feb 7, 2025","Letter from James E. Cecchi to the Hon. Leda Dunn Wettre, U.S.M.J. on Behalf of All Tracks Requesting to Attend the Rule 16 Conference in the Parallel DOJ Action. (CECCHI, JAMES) (Entered: 02/07/2025)",Main Document,Letter,"0071. (02-07-2025) Letter from James E. Cecchi to the Hon. Leda Dunn Wettre, U.S.M.J. on Behalf of All Tracks Requestin.pdf",FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,227350,9a87b46662300c215eaf66a3a767a7119c25c3f4ab9928ad5fb9f8bc00b5bbbf,d2d9aa8c70ec93d71c3ad426c3d56bd1727bcc51,ecd31da4710a9de80d8bdbab77db13a0,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250207181719-05'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.71.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.71.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.71.0.pdf,https://www.courtlistener.com/docket/68869775/71/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022189681?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0072,72,0,2025-02-08,"Feb 8, 2025","Letter from James E. Cecchi to the Hon. Leda Dunn Wettre, U.S.M.J. on Behalf of All Tracks in Reply re 70 Letter, 66 Letter. (CECCHI, JAMES) (Entered: 02/08/2025)",Main Document,Letter,"0072. (02-08-2025) Letter from James E. Cecchi to the Hon. Leda Dunn Wettre, U.S.M.J. on Behalf of All Tracks in Reply.pdf",FREE_RECAP_PDF_AVAILABLE,3,3,Exact local PDF page count.,242338,5207091e5bb34192082336937548f5e0eacec7919ddde40814c64abd6d3809d2,7d4a0a4a338d0556ea0827aff95bb6d89474556a,a387532c599735ac8090fae9effbce72,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250208110112-05'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.72.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.72.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.72.0.pdf,https://www.courtlistener.com/docket/68869775/72/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022191365?caseid=550383,$0.30,0.30,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0073,73,0,2025-02-13,"Feb 13, 2025","NOTICE of Appearance by ROBERT WOZNIAK, JR on behalf of SUSAN MARIE, SHARLA HILBURN, NANCY COX (WOZNIAK, ROBERT) (Entered: 02/13/2025)",Main Document,Notice of Appearance,"0073. (02-13-2025) NOTICE of Appearance by ROBERT WOZNIAK, JR on behalf of SUSAN MARIE, SHARLA HILBURN, NANCY COX.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,284781,e89ff98141b4c84e4fab7710ecd51d413e7eb2bd76754ee0058f01333ff30410,4d2d9b7d92a7729c33ff8f41e7f5651c6a49945d,89b0e7d29c80ab405644782996e01fcf,False,Appearance of Counsel,US Courts,,PScript5.dll Version 5.2.2,"Acrobat Distiller 8.1.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20090623071524-04'00',D:20250213110750-05'00',https://ecf.njd.uscourts.gov/doc1/119022203517?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022203517?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0074,74,0,2025-02-14,"Feb 14, 2025","MDL TEXT ORDER - The Court is in receipt of Co-Lead Interim Class Counsel's letters on behalf of all plaintiff groups requesting that the Court order early production of all documents defendant Apple previously produced to the Department of Justice, as well as Apple's objection thereto. (ECF 66, 70, 72 ). Plaintiffs seek production of millions of documents from Apple prior to: (1) filing their consolidated complaints, which will solidify the factual allegations and claims at issue; (2) Apple's response to the consolidated complaints; (3) an MDL initial case management conference; (4) entry of initial MDL case management orders, including a Protective Order and ESI Protocol; (5) service of written discovery requests; and (6) completion of the parties' meet and confer with respect to this dispute. The Court encourages the parties to continue to meet and confer in an effort to streamline the discovery process, but it does not intend to adjudicate this or any other discovery disputes prior to the commencement of formal discovery in this MDL. So Ordered by Magistrate Judge Leda D. Wettre on 2/14/2025. (rn) (Entered: 02/14/2025)",Main Document,,,NO_PUBLIC_PDF_LINK,,,Price not displayed; page count unknown.,,,,,,,,,,,,,,,,,,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0075,75,0,2025-02-14,"Feb 14, 2025",LETTER ORDER denying 71 Application in accordance with the Court's 2/14/2025 Order in Civil Action No. 24-4055-JXN-LDW. Signed by Magistrate Judge Leda D. Wettre on 2/14/2025. (dam) (Entered: 02/14/2025),Main Document,Order,0075. (02-14-2025) LETTER ORDER denying 71 Application in accordance with the Courts 2142025 Order in Civil Action N.pdf,FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,230782,70da0bd727e0beff1386ac5337a47b75dac58a4f0953cda5021a179bcd6b71e5,54a165a04bdfbe31c2f514e769c2310371da0954,ac3378f9b086df57547443793e2904bc,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250214160435-05'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.75.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.75.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.75.0.pdf,https://www.courtlistener.com/docket/68869775/75/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022210503?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0076,76,0,2025-02-14,"Feb 14, 2025","NOTICE of Appearance by COLLIN JAMES SCHAFFHAUSER on behalf of IRA POLLY (SCHAFFHAUSER, COLLIN) (Entered: 02/14/2025)",Main Document,Notice of Appearance,0076. (02-14-2025) NOTICE of Appearance by COLLIN JAMES SCHAFFHAUSER on behalf of IRA POLLY.pdf,PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,122283,1d06f2bd74657ea2bfb2d1f53e823b0d8af0f8628e071c281af26080c9c66a44,ccaee63f4f74573aa5191259f6cffd2e1de67092,f1ee962bdf290cfca1e34470bc17a849,False,Microsoft Word - 1023393_1,ep,,PScript5.dll Version 5.2.2,"Acrobat Distiller 24.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250214161355-05'00',D:20250214161628-05'00',https://ecf.njd.uscourts.gov/doc1/119022210636?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022210636?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0077,77,0,2025-02-24,"Feb 24, 2025","NOTICE by NICOLE ARENDS, CHRISTINA KOLINSKY, SIDNEY ROSSI WITHDRAWAL OF APPEARANCE OF CARY ZHANG (CALDES, WILLIAM) (Entered: 02/24/2025)",Main Document,Notice (Other),"0077. (02-24-2025) NOTICE by NICOLE ARENDS, CHRISTINA KOLINSKY, SIDNEY ROSSI WITHDRAWAL OF APPEARANCE OF CARY ZHANG.pdf",FREE_RECAP_PDF_AVAILABLE,2,2,Exact local PDF page count.,158099,da296acbea7de7d70864281095cbc6ca8a24ac80772fbc8490223d960ec31e25,3d0607186b230593a3b5feb8620c77b5ecb3605e,a37909daa2629dc4ab33c02951199891,False,,Gerri M. DeMarshall,,Acrobat PDFMaker 24 for Word,"Adobe PDF Library 24.5.197; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250224141723-05'00',D:20250224143256-05'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.77.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.77.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.77.0.pdf,https://www.courtlistener.com/docket/68869775/77/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022235355?caseid=550383,$0.20,0.20,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0078,78,0,2025-02-25,"Feb 25, 2025","ORDER granting 77 Notice of Withdrawal of Attorney CARY ZHANG as counsel for Plaintiffs. Signed by Magistrate Judge Leda D. Wettre on 2/25/2025. (mxw, ) (Entered: 02/26/2025)",Main Document,Order AND ~Util - Add and Terminate Attorneys,0078. (02-25-2025) ORDER granting 77 Notice of Withdrawal of Attorney CARY ZHANG as counsel for Plaintiffs. Signed by M.pdf,PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,180548,e7effaf2b718fe3fab86e2f93c1b91204012c8cf367a3a1c6e3390cd01fd3b78,4a4da0e1ba986e7814b00a32daad0239a179d2f1,ad339964306c791dae5368133c8cdfdb,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250226120819-05'00',https://ecf.njd.uscourts.gov/doc1/119022243312?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022243312?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0079,79,0,2025-03-12,"Mar 12, 2025","NOTICE of Appearance by EAMON P. KELLY on behalf of DEBORAH COLLINS, HUNTER COLLINS, HENRY MORALES (KELLY, EAMON) (Entered: 03/12/2025)",Main Document,Notice of Appearance,"0079. (03-12-2025) NOTICE of Appearance by EAMON P. KELLY on behalf of DEBORAH COLLINS, HUNTER COLLINS, HENRY MORALES.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,21505,314683040a7a91b8c9e9f9168b300954bcf334c0e607a5e782852ddb0f0ee60a,8617f72ea0f50eb12f0fc8c53d0b7be49fbe464d,064690a94e0ed8bbf0e0598ee59523f6,False,,Matthew Gately,,Microsoft® Word for Microsoft 365,"Microsoft® Word for Microsoft 365; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250312130156-05'00',D:20250312141122-04'00',https://ecf.njd.uscourts.gov/doc1/119022290017?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022290017?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0080,80,0,2025-03-12,"Mar 12, 2025","NOTICE of Appearance by JOSEPH M. VANEK on behalf of DEBORAH COLLINS, HUNTER COLLINS, HENRY MORALES (VANEK, JOSEPH) (Entered: 03/12/2025)",Main Document,Notice of Appearance,"0080. (03-12-2025) NOTICE of Appearance by JOSEPH M. VANEK on behalf of DEBORAH COLLINS, HUNTER COLLINS, HENRY MORALES.pdf",PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,21713,502d63c854e6c4321cf5f53472ae98e1398b9eb21d25cf54580a312b162d9f23,1d100cfb0deed8c59d15dd058b237c67c13cd049,7837924d82ea32786490a1f402ce51d8,False,,Matthew Gately,,Microsoft® Word for Microsoft 365,"Microsoft® Word for Microsoft 365; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250312130236-05'00',D:20250312141546-04'00',https://ecf.njd.uscourts.gov/doc1/119022290053?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022290053?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0081,81,0,2025-03-13,"Mar 13, 2025","Notice to be terminated and withdraw from Notices of Electronic filing as to case. Attorney MARY ELIZABETH MILLER terminated. (WALSH, LIZA) (Entered: 03/13/2025)",Main Document,Notice to Withdraw from NEF as to Case,0081. (03-13-2025) Notice to be terminated and withdraw from Notices of Electronic filing as to case. Attorney MARY ELI.pdf,PACER_LINK_AVAILABLE,2,,Exact local PDF page count.,361050,26500c41fdbaf5846e56927dd309681033e84d7c1ebacece59ed81e383e7c185,3e6c9e941f6a88bbba387353890a49a2bb2b1fcb,7a1044da02bb4ea204dfb2dfe00bc57e,False,Microsoft Word - 2025 03 13 NOW (Mary Miller),Barbara Troyan,,,"Microsoft: Print To PDF; modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250313144727-04'00',D:20250313145235-04'00',https://ecf.njd.uscourts.gov/doc1/119022294795?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022294795?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0082,82,0,2025-05-05,"May 5, 2025","MOTION to Withdraw as Attorney by JOSEPH GIAMANCO. (BARBEE, JONATHAN) (Entered: 05/05/2025)",Main Document,Withdraw as Attorney,0082. (05-05-2025) MOTION to Withdraw as Attorney by JOSEPH GIAMANCO.pdf,FREE_RECAP_PDF_AVAILABLE,1,1,Exact local PDF page count.,121351,3ab78fbce3fdb7fdfcf22387996e5af17f84ee12858e7067bae2744324ca659c,9433d0aa4dc7676bb0133fe99ad0b54852886a78,d25dd1b5395858be1e18f193fcbd2c82,False,"Microsoft Word - Giamanco v. Apple_Motion To Withdraw_Barbee, Jonathan",JBarbee,,PScript5.dll Version 5.2.2,"Acrobat Distiller 25.0 (Windows); modified using iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",D:20250505173904-04'00',D:20250505175048-04'00',https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.82.0.pdf,https://storage.courtlistener.com/recap/gov.uscourts.njd.550383/gov.uscourts.njd.550383.82.0.pdf,https://archive.org/download/gov.uscourts.njd.550383/gov.uscourts.njd.550383.82.0.pdf,https://www.courtlistener.com/docket/68869775/82/shoshi-goldfus-v-apple-inc/,https://ecf.njd.uscourts.gov/doc1/119022483563?caseid=550383,$0.10,0.10,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
0083,83,0,2025-05-06,"May 6, 2025",LETTER ORDER granting 82 Motion that Jonathan E. Barbee to Withdraw as Attorney for Plaintiff. Attorney JONATHAN E. BARBEE terminated. Signed by Magistrate Judge Leda D. Wettre on 5/6/2025. (sm) (Entered: 05/07/2025),Main Document,Order on Motion to Withdraw as Attorney,0083. (05-06-2025) LETTER ORDER granting 82 Motion that Jonathan E. Barbee to Withdraw as Attorney for Plaintiff. Attor.pdf,PACER_LINK_AVAILABLE,1,,Exact local PDF page count.,195148,5ff90d0c7f0adaf5ee80259ec5077eb9094ebcbb5f0a683fe4cdeae77adcdcfe,e5c5554edd743f64e1f9244b3149ba73cb8ce2c8,d06914e875d296cc70612e779fbc27ac,False,,,,,"iText® Core 7.2.3 (production version) ©2000-2022 iText Group NV, Administrative Office of the United States Courts",,D:20250507162524-04'00',https://ecf.njd.uscourts.gov/doc1/119022493552?caseid=550383,,,,https://ecf.njd.uscourts.gov/doc1/119022493552?caseid=550383,,,https://www.courtlistener.com/docket/68869775/apple-inc-smartphone-antitrust-litigation/
